"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.pagename","Input.post_id","Input.comment_id","Input.comment","Answer.Language","Answer.question","Approve","Reject"
"3WYZV0QBFJWULJZYZVLFHKKSDCXBXO","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","36U2A8VAG2JN0BRW06PBNL5EMOVYKJ","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:27:22 PDT 2017","Thu Oct 05 09:29:01 PDT 2017","Sun Oct 08 09:29:01 PDT 2017","","","","99","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151315045359999","10151315045359999_279559335880219","Can't believe I'm listening to Spain live!","nytimes|5281959998_10151315045359999|10151315045359999_279559335880219|Can't believe I'm listening to Spain live!","5"
"3X4Q1O9UBH5KPYIGLNM3T573II17OT","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","31Z0PCVWULZ3OALI76D3BZ8D12DT7J","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:27:21 PDT 2017","Thu Oct 05 09:28:24 PDT 2017","Sun Oct 08 09:28:24 PDT 2017","","","","63","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1920926231458223","1920926231458223_1921009311449915","Love  my sun.","nytimes|5281959998_1920926231458223|1920926231458223_1921009311449915|Love  my sun.","5"
"3X4Q1O9UBH5KPYIGLNM3T573II17OT","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3DIP6YHAPDC5Z584RGGEQD479CX8EW","A36LW3J7QKZ5CT","Submitted","Thu Oct 05 09:28:08 PDT 2017","Thu Oct 05 09:28:21 PDT 2017","Sun Oct 08 09:28:21 PDT 2017","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1920926231458223","1920926231458223_1921009311449915","Love  my sun.","nytimes|5281959998_1920926231458223|1920926231458223_1921009311449915|Love  my sun.","5"
"3X4Q1O9UBH5KPYIGLNM3T573II17OT","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3XIQGXAUMDSA5RU2CGE002TJEY27XH","A3UWM3KJYEL5XU","Submitted","Thu Oct 05 09:27:24 PDT 2017","Thu Oct 05 09:27:51 PDT 2017","Sun Oct 08 09:27:51 PDT 2017","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1920926231458223","1920926231458223_1921009311449915","Love  my sun.","nytimes|5281959998_1920926231458223|1920926231458223_1921009311449915|Love  my sun.","5"
"3X878VYTIE1QJL5NMK3D6BYPQHA7F7","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","333U7HK6IAZPRGQNMP2L9LV0PBQDJS","A9K0CV70JWG1W","Submitted","Thu Oct 05 09:28:00 PDT 2017","Thu Oct 05 09:30:12 PDT 2017","Sun Oct 08 09:30:12 PDT 2017","","","","132","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1921423154741864","1921423154741864_1921842661366580","Julie B. Stupp","nytimes|5281959998_1921423154741864|1921423154741864_1921842661366580|Julie B. Stupp","5"
"3X878VYTIE1QJL5NMK3D6BYPQHA7F7","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","3A1PQ49WVI1Z8FFLIWF5W6ECNMJ1HL","A3UWM3KJYEL5XU","Submitted","Thu Oct 05 09:27:48 PDT 2017","Thu Oct 05 09:28:20 PDT 2017","Sun Oct 08 09:28:20 PDT 2017","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1921423154741864","1921423154741864_1921842661366580","Julie B. Stupp","nytimes|5281959998_1921423154741864|1921423154741864_1921842661366580|Julie B. Stupp","5"
"3X878VYTIE1QJL5NMK3D6BYPQHA7F7","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","3MYYFCXHJ4R20IHTL8GP949EK6GG4E","A247FJ235YHG9J","Submitted","Thu Oct 05 09:28:02 PDT 2017","Thu Oct 05 09:30:28 PDT 2017","Sun Oct 08 09:30:28 PDT 2017","","","","146","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1921423154741864","1921423154741864_1921842661366580","Julie B. Stupp","nytimes|5281959998_1921423154741864|1921423154741864_1921842661366580|Julie B. Stupp","5"
"3XQ4XW3OD9VS1PD3MSMHHJ0W4RI2S5","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3D4CH1LGEBD3XON523CGQCKU6YUG9A","A247FJ235YHG9J","Submitted","Thu Oct 05 09:28:05 PDT 2017","Thu Oct 05 09:31:07 PDT 2017","Sun Oct 08 09:31:07 PDT 2017","","","","182","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151315045359999","10151315045359999_10151315056779999","Return to Forever-my all time favorite jazz group.","nytimes|5281959998_10151315045359999|10151315045359999_10151315056779999|Return to Forever-my all time favorite jazz group.","5"
"3XQ4XW3OD9VS1PD3MSMHHJ0W4RI2S5","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3TVRFO09GLZ9KCJ4GAFAJ7BK9I7LX4","A9K0CV70JWG1W","Submitted","Thu Oct 05 09:29:36 PDT 2017","Thu Oct 05 09:32:15 PDT 2017","Sun Oct 08 09:32:15 PDT 2017","","","","159","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151315045359999","10151315045359999_10151315056779999","Return to Forever-my all time favorite jazz group.","nytimes|5281959998_10151315045359999|10151315045359999_10151315056779999|Return to Forever-my all time favorite jazz group.","5"
"3XQ4XW3OD9VS1PD3MSMHHJ0W4RI2S5","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3YT88D1N09IMK8U8BLWLXR91DN13KJ","A2T5CROJ0FWIJY","Submitted","Thu Oct 05 09:27:49 PDT 2017","Thu Oct 05 09:31:14 PDT 2017","Sun Oct 08 09:31:14 PDT 2017","","","","205","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151315045359999","10151315045359999_10151315056779999","Return to Forever-my all time favorite jazz group.","nytimes|5281959998_10151315045359999|10151315045359999_10151315056779999|Return to Forever-my all time favorite jazz group.","5"
"3XU9MCX6VOVG0ADQ73MCR9V0IPZ2RH","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","30LB5CDZNDULSBUXSZHCI8Z7EKTZ05","A9K0CV70JWG1W","Submitted","Thu Oct 05 09:27:55 PDT 2017","Thu Oct 05 09:30:00 PDT 2017","Sun Oct 08 09:30:00 PDT 2017","","","","125","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918601078357405","1918601078357405_1918721058345407","Jada Smith","nytimes|5281959998_1918601078357405|1918601078357405_1918721058345407|Jada Smith","5"
"3XU9MCX6VOVG0ADQ73MCR9V0IPZ2RH","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","3J2UYBXQQMWJ41AMQUK1LA6C9GX60M","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:30:07 PDT 2017","Thu Oct 05 09:33:56 PDT 2017","Sun Oct 08 09:33:56 PDT 2017","","","","229","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918601078357405","1918601078357405_1918721058345407","Jada Smith","nytimes|5281959998_1918601078357405|1918601078357405_1918721058345407|Jada Smith","5"
"3XU9MCX6VOVG0ADQ73MCR9V0IPZ2RH","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","3NKQQ8O39ZPY5W1HYO6ZGN4B6RODUO","A2T5CROJ0FWIJY","Submitted","Thu Oct 05 09:28:49 PDT 2017","Thu Oct 05 09:34:01 PDT 2017","Sun Oct 08 09:34:01 PDT 2017","","","","312","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918601078357405","1918601078357405_1918721058345407","Jada Smith","nytimes|5281959998_1918601078357405|1918601078357405_1918721058345407|Jada Smith","5"
"3YLPJ8OXX8WA0KEPKGBS96EM3KG4XB","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","351SEKWQS11FSOW8PMFDPDNHT5LDMW","A9K0CV70JWG1W","Submitted","Thu Oct 05 09:28:17 PDT 2017","Thu Oct 05 09:31:25 PDT 2017","Sun Oct 08 09:31:25 PDT 2017","","","","188","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_127608954562125","23 down basalt","nytimes|5281959998_10151309605854999|10151309605854999_127608954562125|23 down basalt","5"
"3YLPJ8OXX8WA0KEPKGBS96EM3KG4XB","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","3E47SOBEYRGJRD034BMADEYIRWOICK","A177EXELDLWTWV","Submitted","Thu Oct 05 09:27:22 PDT 2017","Thu Oct 05 09:28:17 PDT 2017","Sun Oct 08 09:28:17 PDT 2017","","","","55","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_127608954562125","23 down basalt","nytimes|5281959998_10151309605854999|10151309605854999_127608954562125|23 down basalt","6"
"3YLPJ8OXX8WA0KEPKGBS96EM3KG4XB","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","3WQ3B2KGE90PH2CZI459AVBES9EB1F","A3UWM3KJYEL5XU","Submitted","Thu Oct 05 09:30:52 PDT 2017","Thu Oct 05 09:35:40 PDT 2017","Sun Oct 08 09:35:40 PDT 2017","","","","288","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_127608954562125","23 down basalt","nytimes|5281959998_10151309605854999|10151309605854999_127608954562125|23 down basalt","5"
"3YOAVL4CA00Z5FE4LYZD6RUXBKE4Z8","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","37UEWGM5HUSCX9TOE1RZAAGIAVH1RI","A9K0CV70JWG1W","Submitted","Thu Oct 05 09:28:06 PDT 2017","Thu Oct 05 09:31:05 PDT 2017","Sun Oct 08 09:31:05 PDT 2017","","","","179","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_1444329578954175","UEY","nytimes|5281959998_10151309605854999|10151309605854999_1444329578954175|UEY","5"
"3YOAVL4CA00Z5FE4LYZD6RUXBKE4Z8","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","39KFRKBFIOF6Q2CBYYH4U2MN6T5YO3","A3UWM3KJYEL5XU","Submitted","Thu Oct 05 09:27:36 PDT 2017","Thu Oct 05 09:28:08 PDT 2017","Sun Oct 08 09:28:08 PDT 2017","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_1444329578954175","UEY","nytimes|5281959998_10151309605854999|10151309605854999_1444329578954175|UEY","6"
"3YOAVL4CA00Z5FE4LYZD6RUXBKE4Z8","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3LEP4MGT3HKJ9XSBYXP4BXCNH6HBD5","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:30:43 PDT 2017","Thu Oct 05 09:34:34 PDT 2017","Sun Oct 08 09:34:34 PDT 2017","","","","231","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_1444329578954175","UEY","nytimes|5281959998_10151309605854999|10151309605854999_1444329578954175|UEY","6"
"3ZFRE2BDQ9XQ3H2E591I32RV4FIZXH","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","37UQDCYH6YFI12P7C1DICHWYYNU7VE","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:27:22 PDT 2017","Thu Oct 05 09:29:07 PDT 2017","Sun Oct 08 09:29:07 PDT 2017","","","","105","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918679185016261","1918679185016261_175557309676693","hahahaha :* :*","nytimes|5281959998_1918679185016261|1918679185016261_175557309676693|hahahaha :* :*","5"
